Ano;Mês;Clientela;Qte Benefícios Concedidos;Evolução Mensal (AnoMes);Vlr Benefícios Concedidos (R$);Grupo/Principais Espécies;Vlr Benef Concedidos (Mil R$)
2004;Janeiro  ;Urbana;0;200401;0;EPU - Pensões Mensais Vitalícias          ;0
2004;Fevereiro;Urbana;0;200402;0;EPU - Pensões Mensais Vitalícias          ;0
2004;Março    ;Urbana;0;200403;0;EPU - Pensões Mensais Vitalícias          ;0
2004;Abril    ;Urbana;0;200404;0;EPU - Pensões Mensais Vitalícias          ;0
2004;Maio     ;Urbana;0;200405;0;EPU - Pensões Mensais Vitalícias          ;0
2004;Junho    ;Urbana;0;200406;0;EPU - Pensões Mensais Vitalícias          ;0
2004;Julho    ;Urbana;0;200407;0;EPU - Pensões Mensais Vitalícias          ;0
2004;Agosto   ;Urbana;0;200408;0;EPU - Pensões Mensais Vitalícias          ;0
2004;Setembro ;Urbana;1;200409;260;EPU - Pensões Mensais Vitalícias          ;0,3
2004;Outubro  ;Urbana;0;200410;0;EPU - Pensões Mensais Vitalícias          ;0
2004;Novembro ;Urbana;1;200411;260;EPU - Pensões Mensais Vitalícias          ;0,3
2004;Dezembro ;Urbana;0;200412;0;EPU - Pensões Mensais Vitalícias          ;0
2004;Janeiro  ;Urbana;7;200401;1680;Rmv Invalidez                             ;1,7
2004;Fevereiro;Urbana;4;200402;960;Rmv Invalidez                             ;1
2004;Março    ;Urbana;3;200403;720;Rmv Invalidez                             ;0,7
2004;Abril    ;Urbana;3;200404;720;Rmv Invalidez                             ;0,7
2004;Maio     ;Urbana;4;200405;890;Rmv Invalidez                             ;0,9
2004;Junho    ;Urbana;2;200406;520;Rmv Invalidez                             ;0,5
2004;Julho    ;Urbana;2;200407;520;Rmv Invalidez                             ;0,5
2004;Agosto   ;Urbana;3;200408;780;Rmv Invalidez                             ;0,8
2004;Setembro ;Urbana;2;200409;520;Rmv Invalidez                             ;0,5
2004;Outubro  ;Urbana;2;200410;520;Rmv Invalidez                             ;0,5
2004;Novembro ;Urbana;5;200411;1300;Rmv Invalidez                             ;1,3
2004;Dezembro ;Urbana;2;200412;520;Rmv Invalidez                             ;0,5
2004;Janeiro  ;Rural ;1;200401;240;Rmv Invalidez                             ;0,2
2004;Fevereiro;Rural ;1;200402;240;Rmv Invalidez                             ;0,2
2004;Março    ;Rural ;3;200403;720;Rmv Invalidez                             ;0,7
2004;Abril    ;Rural ;0;200404;0;Rmv Invalidez                             ;0
2004;Maio     ;Rural ;0;200405;0;Rmv Invalidez                             ;0
2004;Junho    ;Rural ;1;200406;260;Rmv Invalidez                             ;0,3
2004;Julho    ;Rural ;0;200407;0;Rmv Invalidez                             ;0
2004;Agosto   ;Rural ;0;200408;0;Rmv Invalidez                             ;0
2004;Setembro ;Rural ;0;200409;0;Rmv Invalidez                             ;0
2004;Outubro  ;Rural ;2;200410;520;Rmv Invalidez                             ;0,5
2004;Novembro ;Rural ;0;200411;0;Rmv Invalidez                             ;0
2004;Dezembro ;Rural ;2;200412;520;Rmv Invalidez                             ;0,5
2004;Janeiro  ;Urbana;1;200401;240;Rmv Idade                                 ;0,2
2004;Fevereiro;Urbana;1;200402;240;Rmv Idade                                 ;0,2
2004;Março    ;Urbana;1;200403;240;Rmv Idade                                 ;0,2
2004;Abril    ;Urbana;1;200404;240;Rmv Idade                                 ;0,2
2004;Maio     ;Urbana;1;200405;260;Rmv Idade                                 ;0,3
2004;Junho    ;Urbana;0;200406;0;Rmv Idade                                 ;0
2004;Julho    ;Urbana;0;200407;0;Rmv Idade                                 ;0
2004;Agosto   ;Urbana;1;200408;260;Rmv Idade                                 ;0,3
2004;Setembro ;Urbana;0;200409;0;Rmv Idade                                 ;0
2004;Outubro  ;Urbana;0;200410;0;Rmv Idade                                 ;0
2004;Novembro ;Urbana;0;200411;0;Rmv Idade                                 ;0
2004;Dezembro ;Urbana;0;200412;0;Rmv Idade                                 ;0
2004;Janeiro  ;Rural ;0;200401;0;Rmv Idade                                 ;0
2004;Fevereiro;Rural ;0;200402;0;Rmv Idade                                 ;0
2004;Março    ;Rural ;0;200403;0;Rmv Idade                                 ;0
2004;Abril    ;Rural ;0;200404;0;Rmv Idade                                 ;0
2004;Maio     ;Rural ;0;200405;0;Rmv Idade                                 ;0
2004;Junho    ;Rural ;0;200406;0;Rmv Idade                                 ;0
2004;Julho    ;Rural ;0;200407;0;Rmv Idade                                 ;0
2004;Agosto   ;Rural ;0;200408;0;Rmv Idade                                 ;0
2004;Setembro ;Rural ;1;200409;260;Rmv Idade                                 ;0,3
2004;Outubro  ;Rural ;1;200410;260;Rmv Idade                                 ;0,3
2004;Novembro ;Rural ;0;200411;0;Rmv Idade                                 ;0
2004;Dezembro ;Rural ;0;200412;0;Rmv Idade                                 ;0
2004;Janeiro  ;Urbana;8371;200401;2644875,6;80-Salário-Maternidade                    ;2644,9
2004;Fevereiro;Urbana;7584;200402;2383228,3;80-Salário-Maternidade                    ;2383,2
2004;Março    ;Urbana;10452;200403;3275244;80-Salário-Maternidade                    ;3275,2
2004;Abril    ;Urbana;8580;200404;2760991,7;80-Salário-Maternidade                    ;2761
2004;Maio     ;Urbana;6327;200405;2190151,3;80-Salário-Maternidade                    ;2190,2
2004;Junho    ;Urbana;10577;200406;3638373,2;80-Salário-Maternidade                    ;3638,4
2004;Julho    ;Urbana;9434;200407;3280450,4;80-Salário-Maternidade                    ;3280,4
2004;Agosto   ;Urbana;9665;200408;3401580,3;80-Salário-Maternidade                    ;3401,6
2004;Setembro ;Urbana;9937;200409;3531876,1;80-Salário-Maternidade                    ;3531,9
2004;Outubro  ;Urbana;10468;200410;3824482;80-Salário-Maternidade                    ;3824,5
2004;Novembro ;Urbana;10538;200411;3868382,7;80-Salário-Maternidade                    ;3868,4
2004;Dezembro ;Urbana;10686;200412;3964184,9;80-Salário-Maternidade                    ;3964,2
2004;Janeiro  ;Rural ;20075;200401;4818045,4;80-Salário-Maternidade                    ;4818
2004;Fevereiro;Rural ;18389;200402;4413360;80-Salário-Maternidade                    ;4413,4
2004;Março    ;Rural ;29745;200403;7138800;80-Salário-Maternidade                    ;7138,8
2004;Abril    ;Rural ;24704;200404;5928960;80-Salário-Maternidade                    ;5929
2004;Maio     ;Rural ;21165;200405;5465333;80-Salário-Maternidade                    ;5465,3
2004;Junho    ;Rural ;25821;200406;6713460;80-Salário-Maternidade                    ;6713,5
2004;Julho    ;Rural ;29753;200407;7735780;80-Salário-Maternidade                    ;7735,8
2004;Agosto   ;Rural ;33240;200408;8642538,6;80-Salário-Maternidade                    ;8642,5
2004;Setembro ;Rural ;33852;200409;8801593,3;80-Salário-Maternidade                    ;8801,6
2004;Outubro  ;Rural ;28498;200410;7410008,6;80-Salário-Maternidade                    ;7410
2004;Novembro ;Rural ;30497;200411;7930032,8;80-Salário-Maternidade                    ;7930
2004;Dezembro ;Rural ;28071;200412;7300246,2;80-Salário-Maternidade                    ;7300,2
2003;Abril    ;Urbana;0;200304;-22593,9;Pensões por Morte                         ;-22,6
2003;Março    ;Urbana;0;200303;-151023,6;Auxílio Acidente e Suplementar Acidentário;-151
2003;Abril    ;Urbana;0;200304;-175488,6;42-Ap Tempo Contrib LOPS                  ;-175,5
2003;Janeiro  ;Urbana;0;200301;-24846,2;Pensões por Morte                         ;-24,8
2005;Janeiro  ;Urbana;9502;200501;2470520;87-Amparo Portador de Deficiência         ;2470,5
2005;Janeiro  ;Urbana;14000;200501;3640000;88-Amparo Idoso                           ;3640
2005;Fevereiro;Urbana;8002;200502;2080507;87-Amparo Portador de Deficiência         ;2080,5
2005;Fevereiro;Urbana;12906;200502;3355560;88-Amparo Idoso                           ;3355,6
2005;Março    ;Urbana;11985;200503;3116100;87-Amparo Portador de Deficiência         ;3116,1
2005;Março    ;Urbana;17885;200503;4650100;88-Amparo Idoso                           ;4650,1
2005;Abril    ;Urbana;10823;200504;2813980;87-Amparo Portador de Deficiência         ;2814
2005;Abril    ;Urbana;16460;200504;4279600;88-Amparo Idoso                           ;4279,6
2005;Maio     ;Urbana;12433;200505;3635967;87-Amparo Portador de Deficiência         ;3636
2005;Maio     ;Urbana;18647;200505;5547780;88-Amparo Idoso                           ;5547,8
2005;Junho    ;Urbana;9791;200506;2937300;87-Amparo Portador de Deficiência         ;2937,3
2005;Junho    ;Urbana;9838;200506;2951400;88-Amparo Idoso                           ;2951,4
2005;Julho    ;Urbana;6944;200507;2083200;87-Amparo Portador de Deficiência         ;2083,2
2005;Julho    ;Urbana;7537;200507;2261100;88-Amparo Idoso                           ;2261,1
2005;Agosto   ;Urbana;9340;200508;2802000;87-Amparo Portador de Deficiência         ;2802
2005;Agosto   ;Urbana;15817;200508;4745100;88-Amparo Idoso                           ;4745,1
2005;Setembro ;Urbana;13057;200509;3917100;87-Amparo Portador de Deficiência         ;3917,1
2005;Setembro ;Urbana;21781;200509;6534300;88-Amparo Idoso                           ;6534,3
2005;Outubro  ;Urbana;12909;200510;3872700;87-Amparo Portador de Deficiência         ;3872,7
2005;Outubro  ;Urbana;16884;200510;5065200;88-Amparo Idoso                           ;5065,2
2005;Novembro ;Urbana;14823;200511;4446885;87-Amparo Portador de Deficiência         ;4446,9
2005;Novembro ;Urbana;18456;200511;5536800;88-Amparo Idoso                           ;5536,8
2005;Dezembro ;Urbana;12969;200512;3890700;87-Amparo Portador de Deficiência         ;3890,7
2005;Dezembro ;Urbana;14825;200512;4447500;88-Amparo Idoso                           ;4447,5
2005;Janeiro  ;Rural ;146;200501;52466,2;42-Ap Tempo Contrib LOPS                  ;52,5
2005;Janeiro  ;Rural ;18264;200501;4792148,1;Ap Idade                                  ;4792,2
2005;Janeiro  ;Rural ;2192;200501;595458,5;Ap Invalidez                              ;595,5
2005;Fevereiro;Rural ;122;200502;48910,9;42-Ap Tempo Contrib LOPS                  ;48,9
2005;Fevereiro;Rural ;17100;200502;4490524,2;Ap Idade                                  ;4490,5
2005;Fevereiro;Rural ;2368;200502;642921,2;Ap Invalidez                              ;642,9
2005;Março    ;Rural ;173;200503;66208,7;42-Ap Tempo Contrib LOPS                  ;66,2
2005;Março    ;Rural ;25769;200503;6744324,3;Ap Idade                                  ;6744,3
2005;Março    ;Rural ;2703;200503;733971,4;Ap Invalidez                              ;734
2005;Abril    ;Rural ;151;200504;57071,3;42-Ap Tempo Contrib LOPS                  ;57,1
2005;Abril    ;Rural ;25797;200504;6762136,2;Ap Idade                                  ;6762,1
2005;Abril    ;Rural ;1691;200504;453051,6;Ap Invalidez                              ;453
2005;Maio     ;Rural ;169;200505;74008;42-Ap Tempo Contrib LOPS                  ;74
2005;Maio     ;Rural ;26415;200505;7827669,7;Ap Idade                                  ;7827,7
2005;Maio     ;Rural ;3639;200505;1091635,7;Ap Invalidez                              ;1091,6
2005;Junho    ;Rural ;81;200506;34299,9;42-Ap Tempo Contrib LOPS                  ;34,3
2005;Junho    ;Rural ;19310;200506;5829210,3;Ap Idade                                  ;5829,2
2005;Junho    ;Rural ;2692;200506;833950,2;Ap Invalidez                              ;834
2005;Julho    ;Rural ;47;200507;23562,6;42-Ap Tempo Contrib LOPS                  ;23,6
2005;Julho    ;Rural ;14070;200507;4250470,2;Ap Idade                                  ;4250,5
2005;Julho    ;Rural ;2125;200507;666141,9;Ap Invalidez                              ;666,1
2005;Agosto   ;Rural ;94;200508;40246,5;42-Ap Tempo Contrib LOPS                  ;40,2
2005;Agosto   ;Rural ;22983;200508;6938389,5;Ap Idade                                  ;6938,4
2005;Agosto   ;Rural ;2645;200508;824305,8;Ap Invalidez                              ;824,3
2005;Setembro ;Rural ;161;200509;73505,7;42-Ap Tempo Contrib LOPS                  ;73,5
2005;Setembro ;Rural ;29986;200509;9055509,3;Ap Idade                                  ;9055,5
2005;Setembro ;Rural ;3492;200509;1084192,2;Ap Invalidez                              ;1084,2
2005;Outubro  ;Rural ;119;200510;53206,5;42-Ap Tempo Contrib LOPS                  ;53,2
2005;Outubro  ;Rural ;25558;200510;7711761,9;Ap Idade                                  ;7711,8
2005;Outubro  ;Rural ;3411;200510;1045864,5;Ap Invalidez                              ;1045,9
2005;Novembro ;Rural ;125;200511;56799,6;42-Ap Tempo Contrib LOPS                  ;56,8
2005;Novembro ;Rural ;28823;200511;8689764,3;Ap Idade                                  ;8689,8
2005;Novembro ;Rural ;3609;200511;1121654,1;Ap Invalidez                              ;1121,6
2005;Dezembro ;Rural ;124;200512;57369;42-Ap Tempo Contrib LOPS                  ;57,4
2005;Dezembro ;Rural ;26747;200512;8060363,1;Ap Idade                                  ;8060,4
2005;Dezembro ;Rural ;2697;200512;831537,6;Ap Invalidez                              ;831,5
2005;Janeiro  ;Urbana;17051;200501;10682805,9;Pensões por Morte                         ;10682,8
2005;Janeiro  ;Rural ;8291;200501;2198260,7;Pensões por Morte                         ;2198,3
2005;Fevereiro;Urbana;15488;200502;9921409,2;Pensões por Morte                         ;9921,4
2005;Fevereiro;Rural ;7387;200502;1964065,2;Pensões por Morte                         ;1964,1
2005;Março    ;Urbana;19949;200503;12677277,1;Pensões por Morte                         ;12677,3
2005;Março    ;Rural ;9409;200503;2492170,7;Pensões por Morte                         ;2492,2
2005;Abril    ;Urbana;17881;200504;11427561,1;Pensões por Morte                         ;11427,6
2005;Abril    ;Rural ;8836;200504;2337633,2;Pensões por Morte                         ;2337,6
2005;Maio     ;Urbana;19259;200505;13598911,7;Pensões por Morte                         ;13598,9
2005;Maio     ;Rural ;9211;200505;2774351,3;Pensões por Morte                         ;2774,4
2005;Junho    ;Urbana;12124;200506;8686176,6;Pensões por Morte                         ;8686,2
2005;Junho    ;Rural ;6346;200506;1935408,3;Pensões por Morte                         ;1935,4
2005;Julho    ;Urbana;10806;200507;7598090,7;Pensões por Morte                         ;7598,1
2005;Julho    ;Rural ;5132;200507;1565511,9;Pensões por Morte                         ;1565,5
2005;Agosto   ;Urbana;23798;200508;16446210;Pensões por Morte                         ;16446,2
2005;Agosto   ;Rural ;11318;200508;3440087,7;Pensões por Morte                         ;3440,1
2005;Setembro ;Urbana;22570;200509;15324630,3;Pensões por Morte                         ;15324,6
2005;Setembro ;Rural ;11442;200509;3481259,4;Pensões por Morte                         ;3481,3
2005;Outubro  ;Urbana;17915;200510;12251406;Pensões por Morte                         ;12251,4
2005;Outubro  ;Rural ;9336;200510;2839556,7;Pensões por Morte                         ;2839,6
2005;Novembro ;Urbana;19565;200511;13308390;Pensões por Morte                         ;13308,4
2005;Novembro ;Rural ;9945;200511;3024129,9;Pensões por Morte                         ;3024,1
2005;Dezembro ;Urbana;18098;200512;12396251,1;Pensões por Morte                         ;12396,2
2005;Dezembro ;Rural ;8794;200512;2681901,9;Pensões por Morte                         ;2681,9
2005;Janeiro  ;Urbana;114180;200501;71351669;Auxílio Doença                            ;71351,7
2005;Janeiro  ;Urbana;469;200501;216894,9;Auxílio Reclusão                          ;216,9
2005;Janeiro  ;Urbana;110;200501;36643,9;Auxílio Acidente                          ;36,6
2005;Janeiro  ;Rural ;16783;200501;4490858,6;Auxílio Doença                            ;4490,9
2005;Janeiro  ;Rural ;101;200501;30355;Auxílio Reclusão                          ;30,4
2005;Janeiro  ;Rural ;68;200501;9007,7;Auxílio Acidente                          ;9
2005;Fevereiro;Urbana;103527;200502;64537427,2;Auxílio Doença                            ;64537,4
2005;Fevereiro;Urbana;457;200502;210472,1;Auxílio Reclusão                          ;210,5
2005;Fevereiro;Urbana;109;200502;36374,5;Auxílio Acidente                          ;36,4
2005;Fevereiro;Rural ;15258;200502;4081371,1;Auxílio Doença                            ;4081,4
2005;Fevereiro;Rural ;70;200502;19603,7;Auxílio Reclusão                          ;19,6
2005;Fevereiro;Rural ;48;200502;6609,2;Auxílio Acidente                          ;6,6
2005;Março    ;Urbana;145668;200503;90621033,9;Auxílio Doença                            ;90621
2005;Março    ;Urbana;618;200503;277097,3;Auxílio Reclusão                          ;277,1
2005;Março    ;Urbana;153;200503;54081,8;Auxílio Acidente                          ;54,1
2005;Março    ;Rural ;22017;200503;5865068,6;Auxílio Doença                            ;5865,1
2005;Março    ;Rural ;106;200503;33392,6;Auxílio Reclusão                          ;33,4
2005;Março    ;Rural ;81;200503;10663,1;Auxílio Acidente                          ;10,7
2005;Abril    ;Urbana;113577;200504;68862458,3;Auxílio Doença                            ;68862,5
2005;Abril    ;Urbana;522;200504;245286,6;Auxílio Reclusão                          ;245,3
2005;Abril    ;Urbana;118;200504;43558,3;Auxílio Acidente                          ;43,6
2005;Abril    ;Rural ;15480;200504;4125096,8;Auxílio Doença                            ;4125,1
2005;Abril    ;Rural ;98;200504;28940,1;Auxílio Reclusão                          ;28,9
2005;Abril    ;Rural ;47;200504;6143;Auxílio Acidente                          ;6,1
2005;Maio     ;Urbana;144445;200505;90469832,6;Auxílio Doença                            ;90469,8
2005;Maio     ;Urbana;685;200505;371345,8;Auxílio Reclusão                          ;371,4
2005;Maio     ;Urbana;148;200505;55440,1;Auxílio Acidente                          ;55,4
2005;Maio     ;Rural ;25990;200505;7603499,8;Auxílio Doença                            ;7603,5
2005;Maio     ;Rural ;116;200505;38920,5;Auxílio Reclusão                          ;38,9
2005;Maio     ;Rural ;83;200505;12092,3;Auxílio Acidente                          ;12,1
2005;Junho    ;Urbana;107346;200506;67304766,3;Auxílio Doença                            ;67304,8
2005;Junho    ;Urbana;421;200506;226776,3;Auxílio Reclusão                          ;226,8
2005;Junho    ;Urbana;140;200506;51713,1;Auxílio Acidente                          ;51,7
2005;Junho    ;Rural ;16797;200506;5077015,5;Auxílio Doença                            ;5077
2005;Junho    ;Rural ;87;200506;30273,9;Auxílio Reclusão                          ;30,3
2005;Junho    ;Rural ;71;200506;10680;Auxílio Acidente                          ;10,7
2005;Julho    ;Urbana;86221;200507;53467458;Auxílio Doença                            ;53467,5
2005;Julho    ;Urbana;357;200507;192536,7;Auxílio Reclusão                          ;192,5
2005;Julho    ;Urbana;94;200507;44279,7;Auxílio Acidente                          ;44,3
2005;Julho    ;Rural ;12520;200507;3797711,1;Auxílio Doença                            ;3797,7
2005;Julho    ;Rural ;63;200507;20613,3;Auxílio Reclusão                          ;20,6
2005;Julho    ;Rural ;48;200507;7252,8;Auxílio Acidente                          ;7,2
2005;Agosto   ;Urbana;136151;200508;89194127,4;Auxílio Doença                            ;89194,1
2005;Agosto   ;Urbana;650;200508;348908,4;Auxílio Reclusão                          ;348,9
2005;Agosto   ;Urbana;145;200508;54432,3;Auxílio Acidente                          ;54,4
2005;Agosto   ;Rural ;17329;200508;5318855,7;Auxílio Doença                            ;5318,9
2005;Agosto   ;Rural ;83;200508;27751,8;Auxílio Reclusão                          ;27,8
2005;Agosto   ;Rural ;60;200508;9000;Auxílio Acidente                          ;9
2005;Setembro ;Urbana;177824;200509;113048598,6;Auxílio Doença                            ;113048,6
2005;Setembro ;Urbana;822;200509;422617,2;Auxílio Reclusão                          ;422,6
2005;Setembro ;Urbana;139;200509;59429,1;Auxílio Acidente                          ;59,4
2005;Setembro ;Rural ;27563;200509;8381422,8;Auxílio Doença                            ;8381,4
2005;Setembro ;Rural ;148;200509;49053,6;Auxílio Reclusão                          ;49
2005;Setembro ;Rural ;142;200509;22269,9;Auxílio Acidente                          ;22,3
2005;Outubro  ;Urbana;166140;200510;106362569,7;Auxílio Doença                            ;106362,6
2005;Outubro  ;Urbana;716;200510;368372,4;Auxílio Reclusão                          ;368,4
2005;Outubro  ;Urbana;169;200510;62252,4;Auxílio Acidente                          ;62,2
2005;Outubro  ;Rural ;24229;200510;7363171,8;Auxílio Doença                            ;7363,2
2005;Outubro  ;Rural ;113;200510;41958,6;Auxílio Reclusão                          ;42
2005;Outubro  ;Rural ;158;200510;24224,7;Auxílio Acidente                          ;24,2
2005;Novembro ;Urbana;173676;200511;111543460,5;Auxílio Doença                            ;111543,5
2005;Novembro ;Urbana;797;200511;397369,5;Auxílio Reclusão                          ;397,4
2005;Novembro ;Urbana;153;200511;56041,2;Auxílio Acidente                          ;56
2005;Novembro ;Rural ;25924;200511;7867101,3;Auxílio Doença                            ;7867,1
2005;Novembro ;Rural ;147;200511;47663,7;Auxílio Reclusão                          ;47,7
2005;Novembro ;Rural ;159;200511;24438,3;Auxílio Acidente                          ;24,4
2005;Dezembro ;Urbana;148425;200512;96015191,7;Auxílio Doença                            ;96015,2
2005;Dezembro ;Urbana;691;200512;343927,5;Auxílio Reclusão                          ;343,9
2005;Dezembro ;Urbana;160;200512;68457,6;Auxílio Acidente                          ;68,5
2005;Dezembro ;Rural ;23625;200512;7173972,9;Auxílio Doença                            ;7174
2005;Dezembro ;Rural ;117;200512;37636,5;Auxílio Reclusão                          ;37,6
2005;Dezembro ;Rural ;151;200512;23055,3;Auxílio Acidente                          ;23,1
2005;Janeiro  ;Urbana;641;200501;580125,5;Aposentadorias Acidentárias               ;580,1
2005;Janeiro  ;Urbana;114;200501;88289,5;Pensões Acidentárias                      ;88,3
2005;Janeiro  ;Urbana;11465;200501;7186014,9;Auxílio Doença Acidentário                ;7186
2005;Janeiro  ;Urbana;603;200501;306812,7;Auxílio Acidente e Suplementar Acidentário;306,8
2005;Janeiro  ;Urbana;26;200501;3625,2;Auxílio Acidente e Suplementar Acidentário;3,6
2005;Fevereiro;Urbana;622;200502;542516,3;Aposentadorias Acidentárias               ;542,5
2005;Fevereiro;Urbana;128;200502;103666,7;Pensões Acidentárias                      ;103,7
2005;Fevereiro;Urbana;10134;200502;6334032,9;Auxílio Doença Acidentário                ;6334
2005;Fevereiro;Urbana;635;200502;350328,2;Auxílio Acidente e Suplementar Acidentário;350,3
2005;Fevereiro;Urbana;20;200502;3800,9;Auxílio Acidente e Suplementar Acidentário;3,8
2005;Março    ;Urbana;784;200503;684775,8;Aposentadorias Acidentárias               ;684,8
2005;Março    ;Urbana;153;200503;118849,9;Pensões Acidentárias                      ;118,8
2005;Março    ;Urbana;13846;200503;8722774,1;Auxílio Doença Acidentário                ;8722,8
2005;Março    ;Urbana;981;200503;481292,8;Auxílio Acidente e Suplementar Acidentário;481,3
2005;Março    ;Urbana;30;200503;4303,5;Auxílio Acidente e Suplementar Acidentário;4,3
2005;Abril    ;Urbana;605;200504;519891,1;Aposentadorias Acidentárias               ;519,9
2005;Abril    ;Urbana;168;200504;129421;Pensões Acidentárias                      ;129,4
2005;Abril    ;Urbana;11498;200504;7143461,8;Auxílio Doença Acidentário                ;7143,5
2005;Abril    ;Urbana;681;200504;373479,6;Auxílio Acidente e Suplementar Acidentário;373,5
2005;Abril    ;Urbana;32;200504;4218;Auxílio Acidente e Suplementar Acidentário;4,2
2005;Maio     ;Urbana;1140;200505;1087101,5;Aposentadorias Acidentárias               ;1087,1
2005;Maio     ;Urbana;85;200505;75173,4;Pensões Acidentárias                      ;75,2
2005;Maio     ;Urbana;15061;200505;9673644,4;Auxílio Doença Acidentário                ;9673,6
2005;Maio     ;Urbana;894;200505;488558,7;Auxílio Acidente e Suplementar Acidentário;488,6
2005;Maio     ;Urbana;25;200505;4172,8;Auxílio Acidente e Suplementar Acidentário;4,2
2005;Junho    ;Urbana;837;200506;784262,1;Aposentadorias Acidentárias               ;784,3
2005;Junho    ;Urbana;150;200506;139864,8;Pensões Acidentárias                      ;139,9
2005;Junho    ;Urbana;11372;200506;7243887;Auxílio Doença Acidentário                ;7243,9
2005;Junho    ;Urbana;745;200506;420109,2;Auxílio Acidente e Suplementar Acidentário;420,1
2005;Junho    ;Urbana;30;200506;4008,6;Auxílio Acidente e Suplementar Acidentário;4
2005;Julho    ;Urbana;775;200507;738429,6;Aposentadorias Acidentárias               ;738,4
2005;Julho    ;Urbana;97;200507;81170,7;Pensões Acidentárias                      ;81,2
2005;Julho    ;Urbana;9118;200507;5567293,5;Auxílio Doença Acidentário                ;5567,3
2005;Julho    ;Urbana;560;200507;309932,7;Auxílio Acidente e Suplementar Acidentário;309,9
2005;Julho    ;Urbana;13;200507;2302,8;Auxílio Acidente e Suplementar Acidentário;2,3
2005;Agosto   ;Urbana;785;200508;739792,8;Aposentadorias Acidentárias               ;739,8
2005;Agosto   ;Urbana;141;200508;127526,4;Pensões Acidentárias                      ;127,5
2005;Agosto   ;Urbana;11797;200508;8003620,8;Auxílio Doença Acidentário                ;8003,6
2005;Agosto   ;Urbana;704;200508;425834,1;Auxílio Acidente e Suplementar Acidentário;425,8
2005;Agosto   ;Urbana;16;200508;2523;Auxílio Acidente e Suplementar Acidentário;2,5
2005;Setembro ;Urbana;828;200509;779470,2;Aposentadorias Acidentárias               ;779,5
2005;Setembro ;Urbana;155;200509;139943,7;Pensões Acidentárias                      ;139,9
2005;Setembro ;Urbana;14562;200509;9621491,1;Auxílio Doença Acidentário                ;9621,5
2005;Setembro ;Urbana;867;200509;461964,6;Auxílio Acidente e Suplementar Acidentário;462
2005;Setembro ;Urbana;24;200509;6429,3;Auxílio Acidente e Suplementar Acidentário;6,4
2005;Outubro  ;Urbana;765;200510;740680,2;Aposentadorias Acidentárias               ;740,7
2005;Outubro  ;Urbana;128;200510;106755;Pensões Acidentárias                      ;106,8
2005;Outubro  ;Urbana;12811;200510;8375409,6;Auxílio Doença Acidentário                ;8375,4
2005;Outubro  ;Urbana;830;200510;458099,7;Auxílio Acidente e Suplementar Acidentário;458,1
2005;Outubro  ;Urbana;35;200510;5862,6;Auxílio Acidente e Suplementar Acidentário;5,9
2005;Novembro ;Urbana;838;200511;799937,4;Aposentadorias Acidentárias               ;799,9
2005;Novembro ;Urbana;111;200511;88323;Pensões Acidentárias                      ;88,3
2005;Novembro ;Urbana;13052;200511;8658393,9;Auxílio Doença Acidentário                ;8658,4
2005;Novembro ;Urbana;961;200511;522568,2;Auxílio Acidente e Suplementar Acidentário;522,6
2005;Novembro ;Urbana;32;200511;5611,8;Auxílio Acidente e Suplementar Acidentário;5,6
2005;Dezembro ;Urbana;679;200512;640257,3;Aposentadorias Acidentárias               ;640,3
2005;Dezembro ;Urbana;131;200512;113236,2;Pensões Acidentárias                      ;113,2
2005;Dezembro ;Urbana;12122;200512;8044462,5;Auxílio Doença Acidentário                ;8044,5
2005;Dezembro ;Urbana;855;200512;474434,7;Auxílio Acidente e Suplementar Acidentário;474,4
2005;Dezembro ;Urbana;38;200512;6940,8;Auxílio Acidente e Suplementar Acidentário;6,9
2005;Janeiro  ;Urbana;9894;200501;8564201,9;42-Ap Tempo Contrib LOPS                  ;8564,2
2005;Janeiro  ;Urbana;32;200501;45447,5;46-Ap Tempo Contrib Especial              ;45,4
2005;Janeiro  ;Urbana;205;200501;152534,7;Outras Ap Tempo Contrib                   ;152,5
2005;Janeiro  ;Urbana;12553;200501;5600807,7;Ap Idade                                  ;5600,8
2005;Janeiro  ;Urbana;13872;200501;8750600,3;Ap Invalidez                              ;8750,6
2005;Fevereiro;Urbana;9783;200502;8552455,6;42-Ap Tempo Contrib LOPS                  ;8552,5
2005;Fevereiro;Urbana;40;200502;64255,4;46-Ap Tempo Contrib Especial              ;64,3
2005;Fevereiro;Urbana;245;200502;189641,7;Outras Ap Tempo Contrib                   ;189,6
2005;Fevereiro;Urbana;12282;200502;5560530;Ap Idade                                  ;5560,5
2005;Fevereiro;Urbana;14671;200502;9513456,7;Ap Invalidez                              ;9513,5
2005;Março    ;Urbana;14837;200503;12851738,6;42-Ap Tempo Contrib LOPS                  ;12851,7
2005;Março    ;Urbana;79;200503;131863,2;46-Ap Tempo Contrib Especial              ;131,9
2005;Março    ;Urbana;416;200503;342011;Outras Ap Tempo Contrib                   ;342
2005;Março    ;Urbana;17680;200503;8009608,4;Ap Idade                                  ;8009,6
2005;Março    ;Urbana;19500;200503;12547884,2;Ap Invalidez                              ;12547,9
2005;Abril    ;Urbana;14201;200504;12237045,1;42-Ap Tempo Contrib LOPS                  ;12237
2005;Abril    ;Urbana;82;200504;122928;46-Ap Tempo Contrib Especial              ;122,9
